rank_category,pokemon,item,ability,tera type,move_1,move_2,move_3,move_4,tournament
1,urshifu,choice scarf,unseen fist,water,surging-strikes,close-combat,coaching,uturn,north america international
1,rillaboom,assault vest,grassy surge,fire,grassy-glide,wood-hammer,uturn,fake-out,north america international
1,raging-bolt,booster energy,protosynthesis,electric,thunderclap,thunderbolt,draco-meteor,protect,north america international
1,pelipper,focus sash,drizzle,ghost,hurricane,weather-ball,protect,wide-guard,north america international
1,incineroar,safety goggles,intimidate,ghost,fake-out,willowisp,knock-off,parting-shot,north america international
1,calyrex,clear amulet,as one (glastrier),fire,glacial-lance,high-horsepower,trick-room,protect,north america international
1,dondozo,leftovers,unaware,grass,wave-crash,earthquake,order-up,protect,north america international
1,ninetales,light clay,snow warning,fire,blizzard,icy-wind,aurora-veil,protect,north america international
1,articuno,icicle plate,snow cloak,ice,blizzard,freezedry,protect,roost,north america international
1,tornadus,rocky helmet,prankster,ghost,tailwind,taunt,bleakwind-storm,rain-dance,north america international
1,incineroar,safety goggles,intimidate,ghost,knock-off,parting-shot,fake-out,taunt,north america international
1,tatsugiri,focus sash,commander,stellar,muddy-water,draco-meteor,protect,taunt,north america international
1,clefairy,eviolite,friend guard,grass,follow-me,moonblast,heal-pulse,protect,north america international
1,ogerpon,wellspring mask,water absorb,water,ivy-cudgel,horn-leech,follow-me,spiky-shield,north america international
1,terapagos,covert cloak,tera shift,stellar,tera-starstorm,earth-power,calm-mind,protect,north america international
1,volcarona,leftovers,flame body,fairy,flamethrower,hurricane,quiver-dance,protect,north america international
1,roaring-moon,booster energy,protosynthesis,flying,acrobatics,knock-off,tailwind,protect,north america international
1,glimmora,power herb,toxic debris,grass,mortal-spin,meteor-beam,sludge-bomb,spiky-shield,north america international
1,amoonguss,rocky helmet,regenerator,dark,spore,rage-powder,sludge-bomb,pollen-puff,north america international
1,flutter-mane,choice specs,protosynthesis,fairy,moonblast,dazzling-gleam,shadow-ball,helping-hand,north america international
1,farigiraf,throat spray,armor tail,fairy,hyper-voice,psychic-noise,trick-room,protect,north america international
1,whimsicott,covert cloak,prankster,fire,moonblast,encore,light-screen,tailwind,north america international
1,iron-hands,assault vest,quark drive,grass,drain-punch,wild-charge,heavy-slam,fake-out,north america international
1,farigiraf,electric seed,armor tail,ground,psychic-noise,foul-play,helping-hand,trick-room,north america international
1,miraidon,choice specs,hadron engine,electric,electro-drift,draco-meteor,discharge,volt-switch,north america international
1,urshifu,focus sash,unseen fist,dark,wicked-blow,close-combat,sucker-punch,detect,north america international
1,roaring-moon,clear amulet,protosynthesis,poison,knock-off,breaking-swipe,dragon-dance,protect,north america international
1,chi-yu,choice scarf,beads of ruin,ground,heat-wave,overheat,dark-pulse,tera-blast,north america international
1,torkoal,charcoal,drought,fire,eruption,helping-hand,overheat,protect,north america international
1,incineroar,sitrus berry,intimidate,grass,flare-blitz,knock-off,parting-shot,fake-out,north america international
1,rillaboom,assault vest,grassy surge,fire,grassy-glide,wood-hammer,uturn,fake-out,north america international
1,calyrex,sitrus berry,as one (spectrier),fairy,astral-barrage,psyshock,nasty-plot,protect,north america international
1,incineroar,safety goggles,intimidate,ghost,flare-blitz,willowisp,fake-out,parting-shot,north america international
1,urshifu,choice scarf,unseen fist,ghost,surging-strikes,close-combat,aqua-jet,uturn,north america international
1,raging-bolt,booster energy,protosynthesis,fairy,dragon-pulse,thunderclap,calm-mind,protect,north america international
1,smeargle,focus sash,moody,ghost,fake-out,spore,wide-guard,follow-me,north america international
1,glimmora,power herb,toxic debris,grass,sludge-bomb,meteor-beam,spiky-shield,earth-power,north america international
1,gastrodon,leftovers,storm drain,poison,earth-power,protect,yawn,ice-beam,north america international
1,flutter-mane,booster energy,protosynthesis,fairy,moonblast,icy-wind,taunt,protect,north america international
1,urshifu,focus sash,unseen fist,dark,wicked-blow,sucker-punch,close-combat,detect,north america international
1,entei,assault vest,inner focus,normal,sacred-fire,snarl,stomping-tantrum,extreme-speed,north america international
1,corviknight,safety goggles,mirror armor,fire,brave-bird,bulk-up,iron-head,roost,north america international
1,clefairy,eviolite,friend guard,ground,follow-me,after-you,protect,helping-hand,north america international
1,landorus,life orb,sheer force,steel,earth-power,sludge-bomb,taunt,protect,north america international
1,raging-bolt,assault vest,protosynthesis,electric,thunderclap,electroweb,thunderbolt,dragon-pulse,north america international
1,ogerpon,wellspring mask,water absorb,water,spiky-shield,ivy-cudgel,follow-me,horn-leech,north america international
1,zapdos,choice scarf,defiant,ghost,thunderous-kick,uturn,close-combat,brave-bird,north america international
1,incineroar,sitrus berry,intimidate,ghost,flare-blitz,willowisp,fake-out,parting-shot,north america international
1,tornadus,covert cloak,prankster,steel,tailwind,bleakwind-storm,rain-dance,taunt,north america international
1,urshifu,focus sash,unseen fist,water,surging-strikes,close-combat,detect,aqua-jet,north america international
1,regidrago,dragon fang,dragon's maw,steel,tera-blast,dragon-energy,draco-meteor,protect,north america international
1,zacian,rusted sword,intrepid sword,water,iron-head,protect,sacred-sword,play-rough,north america international
1,rillaboom,assault vest,grassy surge,grass,fake-out,grassy-glide,wood-hammer,uturn,north america international
1,chien-pao,focus sash,sword of ruin,ghost,ice-spinner,sucker-punch,sacred-sword,protect,north america international
1,calyrex,sitrus berry,as one (spectrier),fairy,astral-barrage,protect,draining-kiss,nasty-plot,north america international
1,mienshao,focus sash,inner focus,fighting,wide-guard,feint,fake-out,close-combat,north america international
1,ursaluna,life orb,mind’s eye,normal,blood-moon,hyper-voice,earth-power,protect,north america international
1,indeedee,psychic seed,psychic surge,fire,follow-me,alluring-voice,helping-hand,trick-room,north america international
1,roaring-moon,booster energy,protosynthesis,poison,breaking-swipe,knock-off,tailwind,protect,north america international
1,ogerpon,hearthflame mask,mold breaker,fire,ivy-cudgel,swords-dance,wood-hammer,spiky-shield,north america international
1,hatterene,covert cloak,magic bounce,fairy,trick-room,expanding-force,dazzling-gleam,protect,north america international
1,urshifu,assault vest,unseen fist,grass,surging-strikes,close-combat,ice-spinner,aqua-jet,north america international
1,chi-yu,covert cloak,beads of ruin,water,heat-wave,overheat,snarl,taunt,north america international
1,tornadus,rocky helmet,prankster,dark,bleakwind-storm,tailwind,rain-dance,protect,north america international
1,rillaboom,assault vest,grassy surge,fire,grassy-glide,fake-out,wood-hammer,uturn,north america international
1,clefairy,eviolite,friend guard,grass,protect,follow-me,life-dew,helping-hand,north america international
1,chien-pao,focus sash,sword of ruin,stellar,sacred-sword,icicle-crash,protect,sucker-punch,north america international
1,tornadus,covert cloak,prankster,dark,bleakwind-storm,rain-dance,tailwind,protect,north america international
1,ditto,choice scarf,imposter,ghost,transform,,,,north america international
1,urshifu,mystic water,unseen fist,grass,close-combat,detect,surging-strikes,taunt,north america international
1,zacian,rusted sword,intrepid sword,fairy,iron-head,swords-dance,protect,play-rough,north america international
1,landorus,life orb,sheer force,poison,earth-power,sludge-bomb,substitute,protect,north america international
1,rillaboom,assault vest,grassy surge,fire,fake-out,wood-hammer,grassy-glide,uturn,north america international
1,incineroar,sitrus berry,intimidate,ghost,fake-out,parting-shot,knock-off,willowisp,north america international
1,ogerpon,hearthflame mask,mold breaker,fire,ivy-cudgel,grassy-glide,swords-dance,spiky-shield,north america international
1,raging-bolt,leftovers,protosynthesis,fairy,dragon-pulse,thunderclap,calm-mind,protect,north america international
1,urshifu,choice scarf,unseen fist,water,surging-strikes,close-combat,ice-spinner,uturn,north america international
1,rillaboom,assault vest,grassy surge,water,wood-hammer,fake-out,grassy-glide,uturn,north america international
1,koraidon,clear amulet,orichalcum pulse,fire,collision-course,flare-blitz,flame-charge,protect,north america international
1,flutter-mane,focus sash,protosynthesis,fairy,moonblast,icy-wind,taunt,protect,north america international
1,gholdengo,leftovers,good as gold,normal,make-it-rain,shadow-ball,nasty-plot,protect,north america international
1,incineroar,safety goggles,intimidate,ghost,willowisp,knock-off,parting-shot,fake-out,north america international
1,incineroar,safety goggles,intimidate,ghost,flare-blitz,parting-shot,taunt,fake-out,north america international
1,registeel,leftovers,clear body,flying,heavy-slam,body-press,iron-defense,protect,north america international
1,flutter-mane,booster energy,protosynthesis,fairy,moonblast,taunt,icy-wind,protect,north america international
1,raging-bolt,assault vest,protosynthesis,electric,thunderclap,draco-meteor,electroweb,volt-switch,north america international
1,ogerpon,wellspring mask,water absorb,water,ivy-cudgel,horn-leech,follow-me,spiky-shield,north america international
1,landorus,life orb,sheer force,poison,earth-power,sludge-bomb,substitute,protect,north america international
1,raging-bolt,assault vest,protosynthesis,fairy,thunderbolt,draco-meteor,thunderclap,snarl,north america international
1,ogerpon,cornerstone mask,sturdy,rock,power-whip,ivy-cudgel,follow-me,spiky-shield,north america international
1,landorus,life orb,sheer force,steel,earth-power,sludge-bomb,substitute,protect,north america international
1,iron-crown,booster energy,quark drive,water,expanding-force,tachyon-cutter,calm-mind,protect,north america international
1,volcarona,safety goggles,flame body,dragon,fiery-dance,rage-powder,willowisp,whirlwind,north america international
1,koraidon,choice scarf,orichalcum pulse,fire,flare-blitz,dragon-claw,collision-course,uturn,north america international
1,ursaluna,life orb,mind’s eye,normal,blood-moon,earth-power,protect,hyper-voice,north america international
1,raging-bolt,assault vest,protosynthesis,electric,thunderbolt,thunderclap,snarl,draco-meteor,north america international
1,urshifu,choice scarf,unseen fist,water,surging-strikes,aqua-jet,close-combat,uturn,north america international
1,rillaboom,assault vest,grassy surge,fire,grassy-glide,wood-hammer,uturn,fake-out,north america international
1,sylveon,leftovers,pixilate,fire,hyper-voice,tera-blast,calm-mind,protect,north america international
1,ogerpon,hearthflame mask,mold breaker,fire,ivy-cudgel,grassy-glide,swords-dance,spiky-shield,north america international
1,incineroar,sitrus berry,intimidate,ghost,fake-out,flare-blitz,throat-chop,parting-shot,north america international
1,indeedee,psychic seed,psychic surge,ground,helping-hand,follow-me,trick-room,dazzling-gleam,north america international
1,ogerpon,wellspring mask,water absorb,water,ivy-cudgel,wood-hammer,spiky-shield,follow-me,north america international
1,farigiraf,throat spray,armor tail,fairy,hyper-voice,psychic,protect,trick-room,north america international
