ogerpon,wellspring-mask,water-absorb,water,spiky-shield,follow-me,horn-leech,ivy-cudgel,9gen
chien-pao,focus-sash,sword-of-ruin,stellar,protect,ice-spinner,sucker-punch,sacred-sword,9gen
amoonguss,rocky-helmet,regenerator,water,spore,rage-powder,pollen-puff,clear-smog,5gen
chi-yu,choice-specs,beads-of-ruin,fire,heat-wave,snarl,overheat,dark-pulse,9gen
tornadus,covert-cloak,prankster,steel,tailwind,bleakwind-storm,taunt,sunny-day,5gen
ogerpon,wellspring-mask,water-absorb,water,spiky-shield,follow-me,wood-hammer,ivy-cudgel,9gen
flutter-mane,booster-energy,protosynthesis,fairy,moonblast,protect,dazzling-gleam,icy-wind,9gen
farigiraf,throat-spray,armor-tail,fairy,protect,hyper-voice,psychic,trick-room,9gen
urshifu,focus-sash,unseen-fist,dark,detect,wicked-blow,close-combat,sucker-punch,8gen
landorus,life-orb,sheer-force,poison,earth-power,sandsear-storm,sludge-bomb,protect,5gen
urshifu,choice-scarf,unseen-fist,ghost,surging-strikes,close-combat,uturn,ice-spinner,8gen
tornadus,covert-cloak,prankster,steel,tailwind,bleakwind-storm,rain-dance,protect,5gen
rillaboom,meadow-plate,grassy-surge,ghost,fake-out,grassy-glide,wood-hammer,taunt,8gen
baxcalibur,clear-amulet,thermal-exchange,poison,ice-shard,icicle-crash,glaive-rush,protect,9gen
gouging-fire,booster-energy,protosynthesis,grass,heat-crash,breaking-swipe,howl,burning-bulwark,9gen
whimsicott,focus-sash,prankster,ghost,tailwind,fake-tears,beat-up,dazzling-gleam,5gen
farigiraf,throat-spray,armor-tail,fairy,hyper-voice,psyshock,protect,trick-room,9gen
glimmora,power-herb,toxic-debris,grass,meteor-beam,sludge-bomb,earth-power,spiky-shield,9gen
chi-yu,choice-specs,beads-of-ruin,grass,heat-wave,overheat,dark-pulse,snarl,9gen
flutter-mane,booster-energy,protosynthesis,fairy,dazzling-gleam,moonblast,icy-wind,protect,9gen
terrakion,covert-cloak,justified,grass,rock-slide,close-combat,upper-hand,protect,5gen
tornadus,focus-sash,prankster,ghost,protect,bleakwind-storm,tailwind,rain-dance,5gen
flutter-mane,booster-energy,protosynthesis,fairy,protect,moonblast,shadow-ball,dazzling-gleam,9gen
amoonguss,sitrus-berry,regenerator,water,protect,sludge-bomb,spore,rage-powder,5gen
urshifu,choice-scarf,unseen-fist,water,close-combat,surging-strikes,aqua-jet,uturn,8gen
incineroar,safety-goggles,intimidate,grass,fake-out,parting-shot,flare-blitz,knock-off,7gen
landorus,life-orb,sheer-force,steel,protect,earth-power,substitute,sludge-bomb,5gen
ogerpon,wellspring-mask,water-absorb,water,ivy-cudgel,solar-blade,follow-me,spiky-shield,9gen
gouging-fire,clear-amulet,protosynthesis,fire,heat-crash,breaking-swipe,dragon-dance,burning-bulwark,9gen
tornadus,covert-cloak,prankster,steel,bleakwind-storm,sunny-day,tailwind,taunt,5gen
flutter-mane,choice-specs,protosynthesis,fairy,moonblast,dazzling-gleam,shadow-ball,icy-wind,9gen
raging-bolt,magnet,protosynthesis,electric,thunderbolt,thunderclap,draco-meteor,protect,9gen
torkoal,eject-pack,drought,grass,eruption,overheat,helping-hand,protect,3gen
gholdengo,leftovers,good-as-gold,fairy,make-it-rain,shadow-ball,nasty-plot,protect,9gen
amoonguss,sitrus-berry,regenerator,water,rage-powder,spore,pollen-puff,protect,5gen
ogerpon,wellspring-mask,water-absorb,water,ivy-cudgel,horn-leech,follow-me,spiky-shield,9gen
incineroar,figy-berry,intimidate,ghost,fake-out,flare-blitz,knock-off,parting-shot,7gen
ursaluna,flame-orb,guts,ghost,facade,headlong-rush,swords-dance,protect,8gen
porygon2,eviolite,download,poison,tera-blast,ice-beam,trick-room,recover,2gen
raging-bolt,assault-vest,protosynthesis,fairy,thunderclap,snarl,thunderbolt,draco-meteor,9gen
ogerpon,wellspring-mask,water-absorb,water,ivy-cudgel,horn-leech,follow-me,spiky-shield,9gen
incineroar,safety-goggles,intimidate,ghost,flare-blitz,knock-off,parting-shot,fake-out,7gen
flutter-mane,choice-specs,protosynthesis,fairy,shadow-ball,moonblast,icy-wind,dazzling-gleam,9gen
landorus,life-orb,sheer-force,steel,earth-power,sludge-bomb,substitute,protect,5gen
amoonguss,sitrus-berry,regenerator,fairy,spore,sludge-bomb,protect,rage-powder,5gen
iron-moth,power-herb,quark-drive,dragon,protect,overheat,heat-wave,meteor-beam,9gen
raging-bolt,leftovers,protosynthesis,fairy,protect,calm-mind,dragon-pulse,thunderclap,9gen
wo-chien,assault-vest,tablets-of-ruin,fairy,snarl,giga-drain,ruination,pollen-puff,9gen
porygon2,eviolite,download,poison,tera-blast,ice-beam,trick-room,recover,2gen
enamorus,life-orb,overcoat,fairy,protect,moonblast,dazzling-gleam,earth-power,8gen
urshifu,choice-scarf,unseen-fist,poison,surging-strikes,close-combat,uturn,poison-jab,8gen
porygon2,eviolite,download,ghost,recover,ice-beam,tera-blast,trick-room,2gen
ogerpon,wellspring-mask,water-absorb,water,ivy-cudgel,power-whip,follow-me,spiky-shield,9gen
dragonite,life-orb,inner-focus,normal,ice-spinner,stomping-tantrum,extreme-speed,protect,1gen
kingambit,assault-vest,defiant,fairy,low-kick,iron-head,assurance,sucker-punch,9gen
gouging-fire,booster-energy,protosynthesis,grass,howl,sunny-day,breaking-swipe,heat-crash,9gen
flutter-mane,choice-specs,protosynthesis,fairy,dazzling-gleam,shadow-ball,moonblast,misty-terrain,9gen
tornadus,covert-cloak,prankster,steel,bleakwind-storm,tailwind,rain-dance,protect,5gen
urshifu,choice-scarf,unseen-fist,water,surging-strikes,aqua-jet,close-combat,uturn,8gen
archaludon,assault-vest,stamina,bug,electro-shot,flash-cannon,dragon-pulse,body-press,9gen
baxcalibur,clear-amulet,thermal-exchange,poison,glaive-rush,ice-shard,icicle-crash,protect,9gen
amoonguss,sitrus-berry,regenerator,steel,grass-knot,spore,rage-powder,protect,5gen
gholdengo,metal-coat,good-as-gold,fairy,make-it-rain,nasty-plot,shadow-ball,protect,9gen
rillaboom,assault-vest,grassy-surge,fire,fake-out,wood-hammer,grassy-glide,uturn,8gen
chien-pao,focus-sash,sword-of-ruin,ghost,icicle-crash,sucker-punch,sacred-sword,protect,9gen
raging-bolt,booster-energy,protosynthesis,fairy,dragon-pulse,thunderclap,calm-mind,protect,9gen
urshifu,choice-scarf,unseen-fist,fire,surging-strikes,close-combat,aqua-jet,uturn,8gen
gholdengo,leftovers,good-as-gold,fairy,make-it-rain,shadow-ball,nasty-plot,protect,9gen
incineroar,sitrus-berry,intimidate,ghost,fake-out,flare-blitz,taunt,parting-shot,7gen
kingambit,black-glasses,defiant,dark,kowtow-cleave,sucker-punch,iron-head,protect,9gen
gouging-fire,booster-energy,protosynthesis,fairy,breaking-swipe,heat-crash,howl,burning-bulwark,9gen
baxcalibur,clear-amulet,thermal-exchange,bug,glaive-rush,icicle-crash,ice-shard,protect,9gen
raging-bolt,magnet,protosynthesis,electric,rising-voltage,thunderclap,draco-meteor,protect,9gen
landorus,choice-band,intimidate,water,uturn,stomping-tantrum,earthquake,tera-blast,5gen
thundurus,sitrus-berry,prankster,ghost,thunderbolt,eerie-impulse,thunder-wave,electric-terrain,5gen
farigiraf,sitrus-berry,armor-tail,fire,psychic,helping-hand,dazzling-gleam,trick-room,9gen
ogerpon,cornerstone-mask,sturdy,rock,ivy-cudgel,spiky-shield,wood-hammer,follow-me,9gen
torkoal,charcoal,drought,fire,eruption,weather-ball,helping-hand,protect,3gen
flutter-mane,choice-specs,protosynthesis,fairy,moonblast,icy-wind,shadow-ball,dazzling-gleam,9gen
roaring-moon,clear-amulet,protosynthesis,fire,breaking-swipe,knock-off,protect,tera-blast,9gen
ursaluna,life-orb,mind’s-eye,normal,blood-moon,hyper-voice,earth-power,protect,8gen
glimmora,sitrus-berry,corrosion,grass,power-gem,mortal-spin,toxic-spikes,spiky-shield,9gen
chien-pao,focus-sash,sword-of-ruin,ghost,icicle-crash,sucker-punch,sacred-sword,protect,9gen
ting-lu,rocky-helmet,vessel-of-ruin,poison,sand-tomb,ruination,taunt,protect,9gen
dragonite,assault-vest,inner-focus,fairy,dragon-claw,extreme-speed,stomping-tantrum,ice-spinner,1gen
dondozo,leftovers,oblivious,fairy,wave-crash,heavy-slam,yawn,protect,9gen
gouging-fire,booster-energy,protosynthesis,fairy,breaking-swipe,heat-crash,howl,burning-bulwark,9gen
torkoal,charcoal,drought,fire,eruption,heat-wave,earth-power,protect,3gen
arcanine,clear-amulet,intimidate,grass,flare-blitz,head-smash,rock-slide,extreme-speed,1gen
mamoswine,life-orb,oblivious,ice,icicle-crash,high-horsepower,ice-shard,protect,4gen
whimsicott,covert-cloak,prankster,dark,moonblast,tailwind,sunny-day,encore,5gen
flutter-mane,focus-sash,protosynthesis,stellar,shadow-ball,dazzling-gleam,power-gem,protect,9gen
farigiraf,throat-spray,armor-tail,fairy,hyper-voice,psyshock,trick-room,protect,9gen
regidrago,dragon-fang,dragon's-maw,steel,dragon-energy,draco-meteor,earth-power,protect,8gen
tornadus,focus-sash,prankster,steel,bleakwind-storm,tailwind,rain-dance,protect,5gen
urshifu,choice-scarf,unseen-fist,water,surging-strikes,close-combat,uturn,aqua-jet,8gen
indeedee,rocky-helmet,psychic-surge,fairy,follow-me,dazzling-gleam,helping-hand,trick-room,8gen
iron-crown,booster-energy,quark-drive,water,expanding-force,tachyon-cutter,tera-blast,protect,9gen
ogerpon,hearthflame-mask,mold-breaker,fire,ivy-cudgel,wood-hammer,follow-me,spiky-shield,9gen
gouging-fire,booster-energy,protosynthesis,grass,breaking-swipe,heat-crash,howl,sunny-day,9gen
porygon2,eviolite,download,ghost,ice-beam,tera-blast,recover,trick-room,2gen
ogerpon,wellspring-mask,water-absorb,water,horn-leech,ivy-cudgel,follow-me,spiky-shield,9gen
flutter-mane,choice-specs,protosynthesis,fairy,dazzling-gleam,moonblast,shadow-ball,misty-terrain,9gen
kingambit,assault-vest,defiant,fairy,assurance,low-kick,sucker-punch,iron-head,9gen
dragonite,life-orb,inner-focus,normal,extreme-speed,ice-spinner,stomping-tantrum,protect,1gen
farigiraf,throat-spray,armor-tail,fairy,hyper-voice,psyshock,trick-room,protect,9gen
raging-bolt,life-orb,protosynthesis,electric,thunderbolt,thunderclap,draco-meteor,protect,9gen
flutter-mane,choice-specs,protosynthesis,fairy,moonblast,dazzling-gleam,shadow-ball,icy-wind,9gen
chien-pao,focus-sash,sword-of-ruin,stellar,ice-spinner,sacred-sword,sucker-punch,protect,9gen
ogerpon,cornerstone-mask,sturdy,rock,ivy-cudgel,wood-hammer,follow-me,spiky-shield,9gen
torkoal,charcoal,drought,fire,eruption,helping-hand,weather-ball,protect,3gen
kingambit,black-glasses,defiant,dragon,kowtow-cleave,sucker-punch,swords-dance,protect,9gen
landorus,life-orb,sheer-force,poison,earth-power,sludge-bomb,substitute,protect,5gen
gouging-fire,booster-energy,protosynthesis,fairy,heat-crash,breaking-swipe,howl,burning-bulwark,9gen
rillaboom,miracle-seed,grassy-surge,fire,wood-hammer,fake-out,grassy-glide,taunt,8gen
flutter-mane,choice-specs,protosynthesis,fairy,dazzling-gleam,moonblast,shadow-ball,mystical-fire,9gen
ogerpon,wellspring-mask,water-absorb,water,ivy-cudgel,horn-leech,follow-me,spiky-shield,9gen
torkoal,charcoal,drought,fire,eruption,heat-wave,helping-hand,protect,3gen
lilligant,focus-sash,chlorophyll,ghost,sleep-powder,close-combat,protect,after-you,5gen
raging-bolt,assault-vest,protosynthesis,electric,thunderclap,thunderbolt,snarl,dragon-pulse,9gen
farigiraf,throat-spray,armor-tail,fairy,protect,hyper-voice,psychic,trick-room,9gen
incineroar,clear-amulet,intimidate,grass,fake-out,flare-blitz,knock-off,throat-chop,7gen
flutter-mane,choice-specs,protosynthesis,fairy,moonblast,dazzling-gleam,shadow-ball,thunderbolt,9gen
urshifu,choice-scarf,unseen-fist,fire,surging-strikes,close-combat,fire-punch,uturn,8gen
rillaboom,assault-vest,grassy-surge,fire,wood-hammer,grassy-glide,uturn,fake-out,8gen
dusclops,eviolite,pressure,fairy,night-shade,willowisp,haze,trick-room,3gen
ursaluna,flame-orb,guts,ghost,facade,headlong-rush,substitute,protect,8gen
raging-bolt,booster-energy,protosynthesis,bug,dragon-pulse,thunderclap,calm-mind,protect,9gen
incineroar,sitrus-berry,intimidate,ghost,flare-blitz,fake-out,taunt,parting-shot,7gen
raging-bolt,assault-vest,protosynthesis,fairy,thunderclap,snarl,electroweb,dragon-pulse,9gen
urshifu,focus-sash,unseen-fist,dark,close-combat,wicked-blow,sucker-punch,protect,8gen
landorus,life-orb,sheer-force,steel,earth-power,sludge-bomb,substitute,protect,5gen
flutter-mane,booster-energy,protosynthesis,fairy,moonblast,icy-wind,taunt,protect,9gen
entei,choice-band,inner-focus,normal,sacred-fire,extreme-speed,stomping-tantrum,flare-blitz,2gen
ogerpon,wellspring-mask,water-absorb,water,ivy-cudgel,wood-hammer,follow-me,spiky-shield,9gen
roaring-moon,booster-energy,protosynthesis,flying,acrobatics,knock-off,protect,dragon-dance,9gen
porygon2,eviolite,download,poison,tera-blast,ice-beam,trick-room,recover,2gen
landorus,life-orb,sheer-force,poison,earth-power,sludge-bomb,substitute,protect,5gen
gholdengo,metal-coat,good-as-gold,fairy,make-it-rain,shadow-ball,nasty-plot,protect,9gen
amoonguss,rocky-helmet,regenerator,water,spore,pollen-puff,sludge-bomb,rage-powder,5gen
incineroar,sitrus-berry,intimidate,grass,fake-out,flare-blitz,knock-off,parting-shot,7gen
rillaboom,miracle-seed,grassy-surge,fire,fake-out,wood-hammer,grassy-glide,high-horsepower,8gen
gouging-fire,clear-amulet,protosynthesis,fairy,breaking-swipe,heat-crash,burning-bulwark,dragon-dance,9gen
flutter-mane,choice-specs,protosynthesis,fairy,moonblast,dazzling-gleam,shadow-ball,icy-wind,9gen
urshifu,focus-sash,unseen-fist,dark,wicked-blow,close-combat,sucker-punch,detect,8gen
tornadus,covert-cloak,prankster,steel,tailwind,sunny-day,air-slash,taunt,5gen
okidogi,assault-vest,guard-dog,flying,poison-jab,drain-punch,upper-hand,knock-off,9gen
ogerpon,cornerstone-mask,sturdy,rock,ivy-cudgel,wood-hammer,spiky-shield,follow-me,9gen
chien-pao,focus-sash,sword-of-ruin,stellar,sucker-punch,sacred-sword,ice-spinner,protect,9gen
tornadus,covert-cloak,prankster,steel,bleakwind-storm,tailwind,scary-face,rain-dance,5gen
landorus,choice-band,intimidate,ground,stomping-tantrum,earthquake,rock-slide,uturn,5gen
flutter-mane,booster-energy,protosynthesis,fairy,shadow-ball,dazzling-gleam,protect,taunt,9gen
urshifu,mystic-water,unseen-fist,grass,aqua-jet,close-combat,surging-strikes,detect,8gen
chien-pao,focus-sash,sword-of-ruin,stellar,protect,sacred-sword,sucker-punch,icicle-crash,9gen
incineroar,safety-goggles,intimidate,ghost,flare-blitz,fake-out,parting-shot,willowisp,7gen
landorus,life-orb,sheer-force,steel,protect,earth-power,sludge-bomb,substitute,5gen
urshifu,choice-scarf,unseen-fist,fire,surging-strikes,close-combat,aqua-jet,uturn,8gen
raging-bolt,leftovers,protosynthesis,fairy,protect,thunderclap,dragon-pulse,calm-mind,9gen
rillaboom,assault-vest,grassy-surge,fire,wood-hammer,grassy-glide,uturn,fake-out,8gen
chien-pao,focus-sash,sword-of-ruin,ghost,protect,icicle-crash,sucker-punch,sacred-sword,9gen
heatran,life-orb,flash-fire,grass,heat-wave,flash-cannon,earth-power,protect,4gen
rillaboom,assault-vest,grassy-surge,fire,wood-hammer,fake-out,grassy-glide,high-horsepower,8gen
kingambit,black-glasses,defiant,dragon,swords-dance,protect,kowtow-cleave,sucker-punch,9gen
ogerpon,wellspring-mask,water-absorb,water,ivy-cudgel,follow-me,spiky-shield,horn-leech,9gen
clefable,rocky-helmet,unaware,dragon,follow-me,helping-hand,moonblast,protect,1gen
flutter-mane,booster-energy,protosynthesis,fairy,shadow-ball,moonblast,dazzling-gleam,protect,9gen
amoonguss,sitrus-berry,regenerator,fairy,spore,rage-powder,pollen-puff,sludge-bomb,5gen
baxcalibur,clear-amulet,thermal-exchange,poison,glaive-rush,ice-shard,swords-dance,protect,9gen
rillaboom,assault-vest,grassy-surge,fire,fake-out,wood-hammer,grassy-glide,high-horsepower,8gen
urshifu,choice-scarf,unseen-fist,steel,surging-strikes,close-combat,aqua-jet,uturn,8gen
incineroar,safety-goggles,intimidate,ghost,fake-out,flare-blitz,knock-off,parting-shot,7gen
dragonite,choice-band,inner-focus,normal,extreme-speed,outrage,aerial-ace,dragon-claw,1gen
ting-lu,rocky-helmet,vessel-of-ruin,poison,protect,ruination,sand-tomb,taunt,9gen
gholdengo,choice-scarf,good-as-gold,fairy,make-it-rain,shadow-ball,dazzling-gleam,trick,9gen
dondozo,leftovers,oblivious,grass,protect,wave-crash,heavy-slam,yawn,9gen
chien-pao,focus-sash,sword-of-ruin,ghost,protect,ice-spinner,sucker-punch,sacred-sword,9gen
gouging-fire,booster-energy,protosynthesis,fairy,burning-bulwark,breaking-swipe,heat-crash,howl,9gen
urshifu,choice-band,unseen-fist,poison,wicked-blow,close-combat,poison-jab,sucker-punch,8gen
incineroar,sitrus-berry,intimidate,ghost,flare-blitz,knock-off,fake-out,helping-hand,7gen
raging-bolt,life-orb,protosynthesis,fairy,thunderbolt,draco-meteor,protect,thunderclap,9gen
rillaboom,assault-vest,grassy-surge,fire,wood-hammer,grassy-glide,fake-out,high-horsepower,8gen
flutter-mane,booster-energy,protosynthesis,dragon,moonblast,icy-wind,protect,taunt,9gen
ogerpon,hearthflame-mask,mold-breaker,fire,ivy-cudgel,horn-leech,spiky-shield,substitute,9gen
dondozo,leftovers,oblivious,fairy,wave-crash,heavy-slam,yawn,protect,9gen
chien-pao,focus-sash,sword-of-ruin,stellar,icicle-crash,sucker-punch,sacred-sword,protect,9gen
sinistcha,sitrus-berry,hospitality,fairy,matcha-gotcha,rage-powder,life-dew,curse,9gen
gouging-fire,booster-energy,protosynthesis,fairy,heat-crash,breaking-swipe,howl,protect,9gen
ting-lu,rocky-helmet,vessel-of-ruin,poison,sand-tomb,ruination,body-press,protect,9gen
dragonite,assault-vest,inner-focus,fairy,extreme-speed,aerial-ace,dragon-claw,stomping-tantrum,1gen
landorus,life-orb,sheer-force,steel,earth-power,sludge-bomb,substitute,protect,5gen
arcanine,choice-band,intimidate,ghost,flare-blitz,rock-slide,extreme-speed,head-smash,1gen
ogerpon,wellspring-mask,water-absorb,water,ivy-cudgel,horn-leech,follow-me,spiky-shield,9gen
articuno,choice-specs,snow-cloak,ice,blizzard,ice-beam,freezedry,sheer-cold,1gen
ninetales,light-clay,snow-warning,fire,blizzard,moonblast,aurora-veil,helping-hand,1gen
raging-bolt,assault-vest,protosynthesis,fairy,thunderclap,draco-meteor,electroweb,snarl,9gen
raging-bolt,life-orb,protosynthesis,electric,thunderclap,thunderbolt,draco-meteor,protect,9gen
cresselia,safety-goggles,levitate,fairy,lunar-blessing,psychic,icy-wind,trick-room,4gen
ursaluna,flame-orb,guts,ghost,facade,earthquake,headlong-rush,protect,8gen
incineroar,sitrus-berry,intimidate,grass,fake-out,flare-blitz,taunt,parting-shot,7gen
tornadus,covert-cloak,prankster,steel,bleakwind-storm,tailwind,rain-dance,protect,5gen
urshifu,choice-band,unseen-fist,poison,close-combat,aqua-jet,poison-jab,surging-strikes,8gen
ogerpon,hearthflame-mask,embody-aspect,fire,ivy-cudgel,wood-hammer,follow-me,spiky-shield,9gen
torkoal,charcoal,drought,fire,eruption,heat-wave,helping-hand,protect,3gen
flutter-mane,choice-specs,protosynthesis,fairy,dazzling-gleam,moonblast,shadow-ball,power-gem,9gen
raging-bolt,leftovers,protosynthesis,fairy,thunderbolt,thunderclap,draco-meteor,snarl,9gen
walking-wake,life-orb,protosynthesis,fire,hydro-steam,flamethrower,draco-meteor,protect,9gen
farigiraf,sitrus-berry,armor-tail,fairy,dazzling-gleam,helping-hand,trick-room,protect,9gen
urshifu,choice-scarf,unseen-fist,steel,surging-strikes,close-combat,ice-spinner,uturn,8gen
flutter-mane,booster-energy,protosynthesis,fairy,moonblast,taunt,icy-wind,protect,9gen
incineroar,sitrus-berry,intimidate,ghost,flare-blitz,fake-out,willowisp,parting-shot,7gen
rillaboom,assault-vest,grassy-surge,fire,wood-hammer,uturn,grassy-glide,fake-out,8gen
ogerpon,hearthflame-mask,mold-breaker,fire,ivy-cudgel,grassy-glide,swords-dance,spiky-shield,9gen
raging-bolt,leftovers,protosynthesis,fairy,dragon-pulse,thunderclap,calm-mind,protect,9gen
incineroar,sitrus-berry,intimidate,ghost,knock-off,willowisp,parting-shot,fake-out,7gen
urshifu,choice-scarf,unseen-fist,steel,surging-strikes,close-combat,ice-spinner,uturn,8gen
